DATE,TIME,OPEN,HIGH,LOW,CLOSE,CHANGE,GAIN,LOSS,AVG+AF8-GAIN,AVG+AF8-LOSS,RS,RSI+AF8-14
20200110,11:01:00,1518.675,1518.8,1518.325,1518.7,0.03,0.03,0.00,0.38,0.45,0.86,46.24
20200110,11:02:00,1518.7,1518.7,1518.025,1518.225,+AC0-0.48,0.00,0.48,0.36,0.45,0.80,44.29
20200110,11:03:00,1518.225,1518.25,1518.025,1518.15,+AC0-0.07,0.00,0.07,0.33,0.42,0.78,43.97
20200110,11:04:00,1518.15,1518.75,1518.15,1518.375,0.22,0.22,0.00,0.32,0.39,0.83,45.24
20200110,11:05:00,1518.375,1518.7,1518.025,1518.25,+AC0-0.13,0.00,0.13,0.30,0.37,0.81,44.63
20200110,11:06:00,1518.25,1521.95,1518.25,1521.575,3.33,3.33,0.00,0.52,0.35,1.49,59.91
20200110,11:07:00,1521.575,1521.75,1521.35,1521.45,+AC0-0.13,0.00,0.13,0.48,0.33,1.45,59.25
20200110,11:08:00,1521.45,1521.85,1521.25,1521.85,0.40,0.40,0.00,0.47,0.31,1.55,60.74
20200110,11:09:00,1521.85,1522.85,1521.85,1521.9,0.05,0.05,0.00,0.44,0.28,1.56,60.94
20200110,11:10:00,1521.9,1522.25,1521.775,1521.775,+AC0-0.13,0.00,0.13,0.41,0.27,1.51,60.14
20200110,11:11:00,1521.775,1522.375,1521.775,1521.85,0.07,0.07,0.00,0.39,0.25,1.53,60.48
20200110,11:12:00,1521.85,1521.95,1521.1,1521.9,0.05,0.05,0.00,0.36,0.24,1.55,60.71
20200110,11:13:00,1521.9,1521.95,1521.875,1521.925,0.02,0.02,0.00,0.34,0.22,1.55,60.84
20200110,11:14:00,1521.925,1521.975,1521.775,1521.775,+AC0-0.15,0.00,0.15,0.31,0.21,1.48,59.60
20200110,11:15:00,1521.775,1521.775,1521.2,1521.425,+AC0-0.35,0.00,0.35,0.29,0.22,1.31,56.71
20200110,11:16:00,1521.425,1522.675,1521.175,1522.65,1.23,1.23,0.00,0.36,0.21,1.73,63.40
20200110,11:17:00,1522.65,1522.725,1522.25,1522.45,+AC0-0.20,0.00,0.20,0.33,0.21,1.61,61.73
20200110,11:18:00,1522.45,1522.45,1522.075,1522.2,+AC0-0.25,0.00,0.25,0.31,0.21,1.48,59.60
20200110,11:19:00,1522.2,1522.375,1522.125,1522.25,0.05,0.05,0.00,0.29,0.19,1.49,59.90
20200110,11:20:00,1522.25,1522.25,1522.05,1522.2,+AC0-0.05,0.00,0.05,0.27,0.18,1.46,59.43
20200110,11:21:00,1522.2,1522.2,1522.15,1522.2,0.00,0.00,0.00,0.25,0.17,1.46,59.43
20200110,11:22:00,1522.2,1522.25,1522.15,1522.225,0.02,0.02,0.00,0.23,0.16,1.48,59.61
20200110,11:23:00,1522.225,1522.85,1522.05,1522.85,0.63,0.63,0.00,0.26,0.15,1.78,64.01
20200110,11:24:00,1522.85,1522.875,1522.2,1522.25,+AC0-0.60,0.00,0.60,0.24,0.18,1.35,57.54
20200110,11:25:00,1522.25,1522.3,1521.75,1522.25,0.00,0.00,0.00,0.23,0.17,1.35,57.54
20200110,11:26:00,1522.25,1522.625,1522.125,1522.25,0.00,0.00,0.00,0.21,0.16,1.35,57.54
20200110,11:27:00,1522.25,1522.35,1522.1,1522.125,+AC0-0.13,0.00,0.13,0.20,0.15,1.28,56.06
20200110,11:28:00,1522.125,1522.525,1522.1,1522.25,0.13,0.13,0.00,0.19,0.14,1.34,57.24
20200110,11:29:00,1522.25,1522.75,1522.15,1522.375,0.13,0.13,0.00,0.19,0.13,1.41,58.44
20200110,11:30:00,1522.375,1522.4,1522.15,1522.15,+AC0-0.22,0.00,0.22,0.17,0.14,1.24,55.42
20200110,11:31:00,1522.15,1522.5,1522.15,1522.225,0.07,0.07,0.00,0.17,0.13,1.28,56.23
20200110,11:32:00,1522.225,1522.475,1520.6,1520.625,+AC0-1.60,0.00,1.60,0.15,0.23,0.66,39.64
20200110,11:33:00,1520.625,1520.65,1519.35,1519.35,+AC0-1.28,0.00,1.28,0.14,0.31,0.46,31.63
20200110,11:34:00,1519.35,1519.6,1518.225,1518.325,+AC0-1.02,0.00,1.02,0.13,0.36,0.37,26.92
20200110,11:35:00,1518.325,1519.75,1518.325,1519.75,1.42,1.42,0.00,0.22,0.33,0.67,40.24
20200110,11:36:00,1519.75,1520.1,1519.225,1519.55,+AC0-0.20,0.00,0.20,0.21,0.32,0.64,39.16
20200110,11:37:00,1519.55,1520.175,1519.2,1519.225,+AC0-0.33,0.00,0.33,0.19,0.32,0.60,37.41
20200110,11:38:00,1519.225,1519.425,1519.2,1519.325,0.10,0.10,0.00,0.19,0.30,0.62,38.33
20200110,11:39:00,1519.325,1519.775,1518.975,1519.05,+AC0-0.28,0.00,0.28,0.17,0.30,0.58,36.73
20200110,11:40:00,1519.05,1519.05,1517.325,1517.775,+AC0-1.27,0.00,1.27,0.16,0.37,0.44,30.42
20200110,11:41:00,1517.775,1518.4,1517.75,1518.4,0.63,0.63,0.00,0.19,0.34,0.57,36.21
20200110,11:42:00,1518.4,1518.95,1518.375,1518.625,0.22,0.22,0.00,0.20,0.32,0.62,38.20
20200110,11:43:00,1518.625,1520.25,1518.625,1520.25,1.63,1.63,0.00,0.30,0.30,1.01,50.28
20200110,11:44:00,1520.25,1520.525,1518.725,1518.725,+AC0-1.53,0.00,1.53,0.28,0.38,0.72,41.98
20200110,11:45:00,1518.725,1519.475,1518.725,1519.45,0.73,0.73,0.00,0.31,0.36,0.87,46.50
20200110,11:46:00,1519.45,1519.6,1519.45,1519.525,0.08,0.08,0.00,0.29,0.33,0.89,46.96
20200110,11:47:00,1519.525,1520.575,1519.525,1520.275,0.75,0.75,0.00,0.33,0.31,1.06,51.46
20200110,11:48:00,1520.275,1520.4,1519.65,1520.1,+AC0-0.18,0.00,0.18,0.30,0.30,1.02,50.38
20200110,11:49:00,1520.1,1520.2,1519.475,1520.2,0.10,0.10,0.00,0.29,0.28,1.04,51.01
20200110,11:50:00,1520.2,1520.5,1520.15,1520.325,0.13,0.13,0.00,0.28,0.26,1.08,51.83
20200110,11:51:00,1520.325,1521.275,1520.275,1520.275,+AC0-0.05,0.00,0.05,0.26,0.24,1.06,51.46
20200110,11:52:00,1520.275,1520.625,1520.275,1520.375,0.10,0.10,0.00,0.25,0.22,1.09,52.20
20200110,11:53:00,1520.375,1520.775,1520.35,1520.45,0.08,0.08,0.00,0.23,0.21,1.12,52.78
20200110,11:54:00,1520.45,1520.6,1520.15,1520.6,0.15,0.15,0.00,0.23,0.19,1.17,53.98
20200110,11:55:00,1520.6,1520.8,1519.975,1519.975,+AC0-0.63,0.00,0.63,0.21,0.22,0.94,48.45
20200110,11:56:00,1519.975,1520.425,1519.7,1519.85,+AC0-0.13,0.00,0.13,0.20,0.22,0.90,47.40
20200110,11:57:00,1519.85,1520.5,1519.7,1520.5,0.65,0.65,0.00,0.23,0.20,1.13,53.08
20200110,11:58:00,1520.5,1521.225,1520.5,1521.175,0.67,0.67,0.00,0.26,0.19,1.39,58.14
20200110,11:59:00,1521.175,1521.175,1519.85,1519.85,+AC0-1.33,0.00,1.33,0.24,0.27,0.90,47.35
20200110,12:00:00,1519.85,1520.15,1519.6,1520.125,0.28,0.28,0.00,0.24,0.25,0.98,49.45
20200110,12:01:00,1520.125,1520.425,1519.85,1519.85,+AC0-0.28,0.00,0.28,0.23,0.25,0.90,47.41
20200110,12:02:00,1519.85,1520,1519.65,1519.75,+AC0-0.10,0.00,0.10,0.21,0.24,0.87,46.66
20200110,12:03:00,1519.75,1520.375,1519.525,1520.075,0.33,0.33,0.00,0.22,0.22,0.98,49.46
20200110,12:04:00,1520.075,1520.4,1519.95,1519.95,+AC0-0.13,0.00,0.13,0.20,0.22,0.94,48.41
20200110,12:05:00,1519.95,1520,1519.725,1519.725,+AC0-0.23,0.00,0.23,0.19,0.22,0.87,46.49
20200110,12:06:00,1519.725,1519.85,1519.725,1519.775,0.05,0.05,0.00,0.18,0.20,0.89,46.99
20200110,12:07:00,1519.775,1520.4,1519.75,1519.925,0.15,0.15,0.00,0.18,0.19,0.94,48.56
20200110,12:08:00,1519.925,1520.325,1519.925,1520.2,0.28,0.28,0.00,0.18,0.17,1.06,51.39
20200110,12:09:00,1520.2,1520.325,1519.8,1519.95,+AC0-0.25,0.00,0.25,0.17,0.18,0.95,48.76
20200110,12:10:00,1519.95,1520.075,1519.75,1519.75,+AC0-0.20,0.00,0.20,0.16,0.18,0.88,46.70
20200110,12:11:00,1519.75,1519.75,1519.375,1519.7,+AC0-0.05,0.00,0.05,0.15,0.17,0.86,46.18
20200110,12:12:00,1519.7,1519.875,1519.375,1519.4,+AC0-0.30,0.00,0.30,0.14,0.18,0.76,43.06
20200110,12:13:00,1519.4,1519.45,1519.325,1519.4,0.00,0.00,0.00,0.13,0.17,0.76,43.06
20200110,12:14:00,1519.4,1520.6,1519.375,1520.6,1.20,1.20,0.00,0.20,0.16,1.31,56.65
20200110,12:15:00,1520.6,1521.3,1520.6,1521.3,0.70,0.70,0.00,0.24,0.14,1.65,62.31
20200110,12:16:00,1521.3,1521.5,1521.225,1521.5,0.20,0.20,0.00,0.24,0.13,1.76,63.76
20200110,12:17:00,1521.5,1522.8,1521.5,1522.8,1.30,1.30,0.00,0.31,0.12,2.51,71.47
20200110,12:18:00,1522.8,1523.575,1522.65,1522.725,+AC0-0.08,0.00,0.08,0.29,0.12,2.39,70.54
20200110,12:19:00,1522.725,1522.725,1521.675,1521.675,+AC0-1.05,0.00,1.05,0.27,0.19,1.44,58.95
20200110,12:20:00,1521.675,1521.725,1520.1,1520.1,+AC0-1.58,0.00,1.58,0.25,0.29,0.87,46.58
20200110,12:21:00,1520.1,1520.7,1519.75,1520.7,0.60,0.60,0.00,0.27,0.27,1.03,50.82
20200110,12:22:00,1520.7,1520.7,1520.075,1520.15,+AC0-0.55,0.00,0.55,0.26,0.29,0.89,47.13
20200110,12:23:00,1520.15,1520.25,1520.025,1520.25,0.10,0.10,0.00,0.24,0.27,0.92,47.87
20200110,12:24:00,1520.25,1520.775,1520.225,1520.475,0.22,0.22,0.00,0.24,0.25,0.98,49.58
20200110,12:25:00,1520.475,1520.8,1520.25,1520.525,0.05,0.05,0.00,0.23,0.23,1.00,49.97
20200110,12:26:00,1520.525,1520.525,1519.95,1519.95,+AC0-0.58,0.00,0.58,0.21,0.25,0.84,45.57
20200110,12:27:00,1519.95,1520.475,1519.125,1520.375,0.42,0.42,0.00,0.23,0.24,0.97,49.14
20200110,12:28:00,1520.375,1521.075,1520.35,1521.075,0.70,0.70,0.00,0.26,0.22,1.19,54.43
20200110,12:29:00,1521.075,1521.2,1520.975,1521,+AC0-0.08,0.00,0.08,0.24,0.21,1.16,53.79
20200110,12:30:00,1521,1521.45,1520.65,1521.1,0.10,0.10,0.00,0.23,0.19,1.20,54.56
20200110,12:31:00,1521.1,1521.425,1520.875,1521.425,0.33,0.33,0.00,0.24,0.18,1.33,57.08
20200110,12:32:00,1521.425,1521.5,1521,1521,+AC0-0.42,0.00,0.42,0.22,0.20,1.13,52.95
20200110,12:33:00,1521,1521,1520.425,1520.65,+AC0-0.35,0.00,0.35,0.21,0.21,0.99,49.75
20200110,12:34:00,1520.65,1520.725,1519.95,1520.35,+AC0-0.30,0.00,0.30,0.19,0.21,0.89,47.13
20200110,12:35:00,1520.35,1520.5,1520.1,1520.2,+AC0-0.15,0.00,0.15,0.18,0.21,0.85,45.83
20200110,12:36:00,1520.2,1520.225,1520.125,1520.125,+AC0-0.08,0.00,0.08,0.17,0.20,0.82,45.16
20200110,12:37:00,1520.125,1520.45,1520.125,1520.375,0.25,0.25,0.00,0.17,0.19,0.92,47.90
20200110,12:38:00,1520.375,1520.6,1520.35,1520.35,+AC0-0.03,0.00,0.03,0.16,0.17,0.91,47.64
20200110,12:39:00,1520.35,1520.7,1520.35,1520.7,0.35,0.35,0.00,0.17,0.16,1.06,51.55
20200110,12:40:00,1520.7,1520.8,1520.2,1520.2,+AC0-0.50,0.00,0.50,0.16,0.19,0.86,46.24
20200110,12:41:00,1520.2,1520.55,1520.2,1520.45,0.25,0.25,0.00,0.17,0.17,0.96,49.07
20200110,12:42:00,1520.45,1520.775,1520.425,1520.775,0.33,0.33,0.00,0.18,0.16,1.11,52.56
20200110,12:43:00,1520.775,1521.225,1520.725,1521.225,0.45,0.45,0.00,0.20,0.15,1.32,56.95
20200110,12:44:00,1521.225,1521.725,1521.225,1521.625,0.40,0.40,0.00,0.21,0.14,1.53,60.46
20200110,12:45:00,1521.625,1522.225,1521.625,1522.025,0.40,0.40,0.00,0.23,0.13,1.75,63.65
20200110,12:46:00,1522.025,1522.075,1521.7,1521.725,+AC0-0.30,0.00,0.30,0.21,0.14,1.49,59.76
20200110,12:47:00,1521.725,1521.725,1520.5,1520.525,+AC0-1.20,0.00,1.20,0.19,0.22,0.90,47.29
20200110,12:48:00,1520.525,1521.65,1520.525,1521.65,1.13,1.13,0.00,0.26,0.20,1.30,56.46
20200110,12:49:00,1521.65,1521.825,1521.65,1521.7,0.05,0.05,0.00,0.25,0.19,1.32,56.82
20200110,12:50:00,1521.7,1521.9,1521.675,1521.675,+AC0-0.03,0.00,0.03,0.23,0.18,1.30,56.57
20200110,12:51:00,1521.675,1522.25,1521.675,1522.15,0.48,0.48,0.00,0.25,0.16,1.51,60.18
20200110,12:52:00,1522.15,1522.35,1522.1,1522.3,0.15,0.15,0.00,0.24,0.15,1.58,61.27
20200110,12:53:00,1522.3,1522.45,1522.3,1522.45,0.15,0.15,0.00,0.23,0.14,1.66,62.38
20200110,12:54:00,1522.45,1522.95,1522.225,1522.625,0.17,0.17,0.00,0.23,0.13,1.75,63.70
20200110,12:55:00,1522.625,1522.95,1522.275,1522.85,0.22,0.22,0.00,0.23,0.12,1.89,65.37
20200110,12:56:00,1522.85,1522.95,1522.275,1522.5,+AC0-0.35,0.00,0.35,0.21,0.14,1.54,60.69
20200110,12:57:00,1522.5,1522.6,1522.175,1522.425,+AC0-0.08,0.00,0.08,0.20,0.13,1.48,59.70
20200110,12:58:00,1522.425,1522.725,1522.4,1522.4,+AC0-0.02,0.00,0.02,0.18,0.13,1.46,59.35
20200110,12:59:00,1522.4,1522.4,1521.475,1521.475,+AC0-0.93,0.00,0.93,0.17,0.18,0.93,48.21
20200110,13:00:00,1521.475,1521.475,1520.2,1520.25,+AC0-1.22,0.00,1.22,0.16,0.26,0.61,38.03
20200110,13:01:00,1520.25,1520.275,1520.025,1520.275,0.03,0.03,0.00,0.15,0.24,0.62,38.32
20200110,13:02:00,1520.275,1520.35,1520.075,1520.3,0.02,0.02,0.00,0.14,0.22,0.63,38.62
20200110,13:03:00,1520.3,1520.3,1520.1,1520.225,+AC0-0.08,0.00,0.08,0.13,0.21,0.61,38.01
20200110,13:04:00,1520.225,1520.225,1520.025,1520.225,0.00,0.00,0.00,0.12,0.20,0.61,38.01
20200110,13:05:00,1520.225,1520.225,1520.05,1520.225,0.00,0.00,0.00,0.11,0.18,0.61,38.01
20200110,13:06:00,1520.225,1520.4,1517.775,1517.775,+AC0-2.45,0.00,2.45,0.10,0.34,0.30,23.15
20200110,13:07:00,1517.775,1518.8,1517.775,1518.8,1.02,1.02,0.00,0.17,0.32,0.53,34.66
20200110,13:08:00,1518.8,1518.925,1518.525,1518.725,+AC0-0.08,0.00,0.08,0.16,0.30,0.52,34.26
20200110,13:09:00,1518.725,1518.75,1515.65,1515.65,+AC0-3.07,0.00,3.07,0.15,0.50,0.29,22.61
20200110,13:10:00,1515.65,1516.025,1515.025,1515.25,+AC0-0.40,0.00,0.40,0.14,0.49,0.28,21.58
20200110,13:11:00,1515.25,1515.4,1513.65,1514.95,+AC0-0.30,0.00,0.30,0.13,0.48,0.26,20.82
20200110,13:12:00,1514.95,1516.45,1514.875,1516.225,1.27,1.27,0.00,0.21,0.44,0.47,31.86
20200110,13:13:00,1516.225,1516.7,1516.225,1516.375,0.15,0.15,0.00,0.20,0.41,0.49,33.05
20200110,13:14:00,1516.375,1516.9,1516.2,1516.55,0.17,0.17,0.00,0.20,0.38,0.53,34.48
20200110,13:15:00,1516.55,1517.075,1516.3,1516.9,0.35,0.35,0.00,0.21,0.36,0.60,37.36
20200110,13:16:00,1516.9,1518.275,1516.8,1517.525,0.63,0.63,0.00,0.24,0.33,0.73,42.24
20200110,13:17:00,1517.525,1517.725,1517.225,1517.475,+AC0-0.05,0.00,0.05,0.22,0.31,0.72,41.96
20200110,13:18:00,1517.475,1517.775,1517.225,1517.775,0.30,0.30,0.00,0.23,0.29,0.80,44.36
20200110,13:19:00,1517.775,1518.6,1517.775,1518.5,0.72,0.72,0.00,0.27,0.27,0.99,49.76
20200110,13:20:00,1518.5,1518.775,1518.075,1518.225,+AC0-0.28,0.00,0.28,0.25,0.27,0.92,47.86
20200110,13:21:00,1518.225,1518.7,1518.225,1518.55,0.33,0.33,0.00,0.25,0.25,1.01,50.28
20200110,13:22:00,1518.55,1518.55,1517.725,1517.775,+AC0-0.77,0.00,0.77,0.23,0.29,0.82,44.93
20200110,13:23:00,1517.775,1518.2,1515.3,1515.9,+AC0-1.88,0.00,1.88,0.22,0.40,0.54,35.19
20200110,13:24:00,1515.9,1517,1515.9,1516.85,0.95,0.95,0.00,0.27,0.37,0.73,42.05
20200110,13:25:00,1516.85,1516.9,1516.175,1516.425,+AC0-0.42,0.00,0.42,0.25,0.38,0.67,40.01
20200110,13:26:00,1516.425,1516.425,1515.875,1516.35,+AC0-0.08,0.00,0.08,0.23,0.35,0.66,39.64
20200110,13:27:00,1516.35,1516.55,1515.975,1515.975,+AC0-0.38,0.00,0.38,0.22,0.36,0.61,37.78
20200110,13:28:00,1515.975,1516.8,1515.925,1516.575,0.60,0.60,0.00,0.24,0.33,0.74,42.43
20200110,13:29:00,1516.575,1516.875,1516.475,1516.875,0.30,0.30,0.00,0.25,0.31,0.81,44.66
20200110,13:30:00,1516.875,1516.925,1516.625,1516.625,+AC0-0.25,0.00,0.25,0.23,0.30,0.76,43.16
20200110,13:31:00,1516.625,1516.725,1514.025,1514.025,+AC0-2.60,0.00,2.60,0.21,0.47,0.46,31.37
20200110,13:32:00,1514.025,1514.925,1513.85,1514.45,0.42,0.42,0.00,0.23,0.43,0.53,34.52
20200110,13:33:00,1514.45,1514.925,1514.45,1514.775,0.33,0.33,0.00,0.24,0.40,0.58,36.90
20200110,13:34:00,1514.775,1514.775,1514.2,1514.2,+AC0-0.58,0.00,0.58,0.22,0.41,0.53,34.51
20200110,13:35:00,1514.2,1514.275,1513.525,1513.625,+AC0-0.58,0.00,0.58,0.20,0.43,0.48,32.26
20200110,13:36:00,1513.625,1513.95,1512.025,1512.075,+AC0-1.55,0.00,1.55,0.19,0.51,0.37,27.12
20200110,13:37:00,1512.075,1512.575,1511.025,1511.4,+AC0-0.67,0.00,0.67,0.17,0.52,0.34,25.23
20200110,13:38:00,1511.4,1512.2,1511.35,1511.825,0.42,0.42,0.00,0.19,0.48,0.40,28.60
20200110,13:39:00,1511.825,1512.4,1511.825,1512.075,0.25,0.25,0.00,0.20,0.45,0.44,30.58
20200110,13:40:00,1512.075,1512.375,1511.125,1511.35,+AC0-0.73,0.00,0.73,0.18,0.47,0.39,28.14
20200110,13:41:00,1511.35,1511.875,1510.8,1511.65,0.30,0.30,0.00,0.19,0.43,0.44,30.61
20200110,13:42:00,1511.65,1511.85,1510.575,1510.725,+AC0-0.93,0.00,0.93,0.18,0.47,0.38,27.48
20200110,13:43:00,1510.725,1511.55,1510.725,1511.175,0.45,0.45,0.00,0.20,0.44,0.45,31.16
20200110,13:44:00,1511.175,1511.775,1511.025,1511.05,+AC0-0.13,0.00,0.13,0.18,0.41,0.44,30.70
20200110,13:45:00,1511.05,1511.625,1511.025,1511.3,0.25,0.25,0.00,0.19,0.38,0.49,32.86
20200110,13:46:00,1511.3,1511.5,1510.025,1510.475,+AC0-0.83,0.00,0.83,0.17,0.42,0.42,29.58
20200110,13:47:00,1510.475,1510.775,1510.35,1510.35,+AC0-0.13,0.00,0.13,0.16,0.39,0.41,29.10
20200110,13:48:00,1510.35,1511.05,1510.275,1510.6,0.25,0.25,0.00,0.17,0.37,0.46,31.47
20200110,13:49:00,1510.6,1511.95,1510.125,1510.7,0.10,0.10,0.00,0.16,0.34,0.48,32.44
20200110,13:50:00,1510.7,1510.975,1510.075,1510.7,0.00,0.00,0.00,0.15,0.32,0.48,32.44
20200110,13:51:00,1510.7,1510.725,1510.1,1510.65,+AC0-0.05,0.00,0.05,0.14,0.30,0.47,32.18
20200110,13:52:00,1510.65,1511.15,1510.275,1511.15,0.50,0.50,0.00,0.17,0.28,0.60,37.66
20200110,13:53:00,1511.15,1511.15,1510.125,1510.125,+AC0-1.03,0.00,1.03,0.15,0.33,0.47,31.96
20200110,13:54:00,1510.125,1510.65,1510.075,1510.425,0.30,0.30,0.00,0.16,0.31,0.54,35.06
20200110,13:55:00,1510.425,1511.125,1509.7,1510.7,0.28,0.28,0.00,0.17,0.28,0.61,37.85
20200110,13:56:00,1510.7,1511.275,1510.575,1511.275,0.58,0.58,0.00,0.20,0.26,0.76,43.34
20200110,13:57:00,1511.275,1511.275,1510.675,1510.85,+AC0-0.43,0.00,0.43,0.19,0.28,0.68,40.49
20200110,13:58:00,1510.85,1511.85,1510.525,1511.05,0.20,0.20,0.00,0.19,0.26,0.74,42.41
20200110,13:59:00,1511.05,1511.225,1510.35,1510.725,+AC0-0.33,0.00,0.33,0.17,0.26,0.67,40.15
20200110,14:00:00,1510.725,1510.85,1510.4,1510.775,0.05,0.05,0.00,0.17,0.24,0.69,40.67
20200110,14:01:00,1510.775,1510.8,1509.9,1509.9,+AC0-0.88,0.00,0.88,0.15,0.29,0.54,34.91
20200110,14:02:00,1509.9,1509.9,1509.025,1509.55,+AC0-0.35,0.00,0.35,0.14,0.29,0.49,32.90
20200110,14:03:00,1509.55,1509.875,1509.275,1509.375,+AC0-0.17,0.00,0.17,0.13,0.28,0.47,31.91
20200110,14:04:00,1509.375,1509.4,1509.25,1509.35,+AC0-0.03,0.00,0.03,0.12,0.26,0.47,31.76
20200110,14:05:00,1509.35,1510.725,1509.1,1510.65,1.30,1.30,0.00,0.21,0.25,0.84,45.75
20200110,14:06:00,1510.65,1511.175,1509.775,1510.725,0.07,0.07,0.00,0.20,0.23,0.87,46.43
20200110,14:07:00,1510.725,1512.425,1510.725,1511.975,1.25,1.25,0.00,0.27,0.21,1.29,56.29
20200110,14:08:00,1511.975,1511.975,1509.7,1509.7,+AC0-2.27,0.00,2.27,0.25,0.36,0.71,41.36
20200110,14:09:00,1509.7,1511.075,1509.55,1510.425,0.72,0.72,0.00,0.29,0.33,0.86,46.26
20200110,14:10:00,1510.425,1510.425,1508.25,1508.25,+AC0-2.17,0.00,2.17,0.27,0.47,0.57,36.44
20200110,14:11:00,1508.25,1509.15,1508.25,1509.15,0.90,0.90,0.00,0.31,0.43,0.72,41.93
20200110,14:12:00,1509.15,1509.6,1508.925,1508.95,+AC0-0.20,0.00,0.20,0.29,0.42,0.70,41.08
20200110,14:13:00,1508.95,1509.975,1508.95,1509.8,0.85,0.85,0.00,0.33,0.39,0.85,46.08
20200110,14:14:00,1509.8,1510.6,1509.4,1509.65,+AC0-0.15,0.00,0.15,0.31,0.37,0.83,45.35
20200110,14:15:00,1509.65,1509.85,1509.275,1509.375,+AC0-0.28,0.00,0.28,0.28,0.36,0.78,43.97
20200110,14:16:00,1509.375,1509.625,1509.325,1509.625,0.25,0.25,0.00,0.28,0.34,0.84,45.59
20200110,14:17:00,1509.625,1510.625,1509.625,1510.3,0.67,0.67,0.00,0.31,0.31,0.99,49.81
20200110,14:18:00,1510.3,1511.15,1510.3,1510.725,0.42,0.42,0.00,0.32,0.29,1.10,52.31
20200110,14:19:00,1510.725,1511.25,1510.575,1511.025,0.30,0.30,0.00,0.32,0.27,1.18,54.06
20200110,14:20:00,1511.025,1511.375,1510.475,1510.625,+AC0-0.40,0.00,0.40,0.29,0.28,1.06,51.36
20200110,14:21:00,1510.625,1510.625,1509.625,1509.775,+AC0-0.85,0.00,0.85,0.27,0.32,0.86,46.10
20200110,14:22:00,1509.775,1509.775,1509.275,1509.425,+AC0-0.35,0.00,0.35,0.25,0.32,0.79,44.09
20200110,14:23:00,1509.425,1510.075,1508.95,1509.625,0.20,0.20,0.00,0.25,0.30,0.84,45.55
20200110,14:24:00,1509.625,1509.65,1509.425,1509.575,+AC0-0.05,0.00,0.05,0.23,0.28,0.83,45.23
20200110,14:25:00,1509.575,1509.675,1509.125,1509.6,0.02,0.02,0.00,0.22,0.26,0.83,45.44
20200110,14:26:00,1509.6,1509.6,1509.025,1509.2,+AC0-0.40,0.00,0.40,0.20,0.27,0.74,42.69
20200110,14:27:00,1509.2,1509.25,1508.575,1508.7,+AC0-0.50,0.00,0.50,0.19,0.29,0.65,39.48
20200110,14:28:00,1508.7,1508.9,1508.075,1508.75,0.05,0.05,0.00,0.18,0.27,0.67,39.96
20200110,14:29:00,1508.75,1509.775,1508.75,1509.675,0.92,0.92,0.00,0.23,0.25,0.93,48.25
20200110,14:30:00,1509.675,1510.25,1509.225,1510.2,0.53,0.53,0.00,0.25,0.23,1.10,52.28
20200110,14:31:00,1510.2,1511.275,1510.2,1511.275,1.08,1.08,0.00,0.31,0.21,1.46,59.27
20200110,14:32:00,1511.275,1513.625,1511.275,1513.6,2.32,2.32,0.00,0.45,0.20,2.29,69.63
20200110,14:33:00,1513.6,1516.2,1513.6,1515.525,1.93,1.93,0.00,0.56,0.18,3.04,75.25
20200110,14:34:00,1515.525,1517.625,1515.525,1515.625,0.10,0.10,0.00,0.53,0.17,3.08,75.50
20200110,14:35:00,1515.625,1515.8,1513.75,1514.15,+AC0-1.47,0.00,1.47,0.49,0.26,1.85,64.94
20200110,14:36:00,1514.15,1516.3,1513.775,1515.825,1.67,1.67,0.00,0.57,0.25,2.34,70.06
20200110,14:37:00,1515.825,1515.825,1513.225,1514.525,+AC0-1.30,0.00,1.30,0.53,0.32,1.66,62.44
20200110,14:38:00,1514.525,1514.75,1513.1,1514.675,0.15,0.15,0.00,0.51,0.30,1.70,62.94
20200110,14:39:00,1514.675,1514.675,1512.875,1513.825,+AC0-0.85,0.00,0.85,0.47,0.34,1.39,58.20
20200110,14:40:00,1513.825,1513.825,1512.3,1512.55,+AC0-1.28,0.00,1.28,0.44,0.40,1.08,51.89
20200110,14:41:00,1512.55,1513.1,1512.075,1512.85,0.30,0.30,0.00,0.43,0.38,1.14,53.18
20200110,14:42:00,1512.85,1513.15,1512.275,1512.6,+AC0-0.25,0.00,0.25,0.40,0.37,1.08,51.93
20200110,14:43:00,1512.6,1513.25,1512.525,1512.95,0.35,0.35,0.00,0.39,0.34,1.15,53.57
20200110,14:44:00,1512.95,1512.975,1512.35,1512.7,+AC0-0.25,0.00,0.25,0.36,0.33,1.09,52.20
20200110,14:45:00,1512.7,1512.75,1512.075,1512.25,+AC0-0.45,0.00,0.45,0.34,0.34,0.99,49.74
20200110,14:46:00,1512.25,1512.675,1512.125,1512.575,0.33,0.33,0.00,0.34,0.32,1.06,51.52
20200110,14:47:00,1512.575,1512.575,1512.125,1512.425,+AC0-0.15,0.00,0.15,0.31,0.31,1.03,50.62
20200110,14:48:00,1512.425,1512.425,1511.05,1511.425,+AC0-1.00,0.00,1.00,0.29,0.36,0.82,45.03
20200110,14:49:00,1511.425,1513.425,1511.425,1512.075,0.65,0.65,0.00,0.32,0.33,0.96,48.98
20200110,14:50:00,1512.075,1512.375,1511.775,1511.825,+AC0-0.25,0.00,0.25,0.29,0.32,0.91,47.56
